,sampleID,sampleName,Source,modernWaterDepth,Latitude,Longitude,SST,TEX86,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,BIT,gdgtZeroOverZeroCren,methaneIndex,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,datatype,phyloT_order,Temperature,Temperature_thermoT,Temperature_thermoT_depthIntegral,Temperature_thermoT_weightedIntegral,violin_bins,GTDB_phylum,NCBI_phylum,GTDB_class,NCBI_class,GTDB_order,NCBI_order,GTDB_family,NCBI_family,Strains,experiment_setup,organism_broadClass,organism_broadClass2,organism_broadClass3,GTDB_classGTDB_family,ringIndex_0to8,ringIndex_0to6,reported_1302,reported_1300,reported_1298,reported_1296,reported_1292,reported_1292_iso,reported_1294,reported_1290,reported_1288,reported_1286,reported_1292_iso2,reported_1294_iso,reported_1290_iso,reported_1288_iso,reported_1286_iso,RI_zhang16_scaled,RI_zhang16_revised_scaled,RI_0to5_scaled,ringIndex_0to6_scaled,ringIndex_0to8_scaled,QC_flag,anti_TEX86,T50_threshold,T_bins,CPOCratio,gdgt12ratio,CPMPindex,Bp21index
38,TEXAS_PSM_RR00044,TVG10,Hu2012,1921.0,-22.1811,-176.602,24.829090118408203,0.759910732,2.391721802,2.898329347,2.898329347,8.610083571659326,0.099332996,0.28331704,0.29312182195597336,0.28331704,0.06948833,0.125957963,0.014629122,0.427255905,0.07935164,coretop,-1.0,24.829090118408203,23.276409149169922,24.323036193847656,22.78925430670398,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.898329347,2.898329347,,,,,,,,,,,,,,,,0.5979304505,0.5796658694,0.5796658694,0.4830548911666666,0.362291168375,include,0.601283665535563,below,20to30,0.15663335610210857,0.551678737453066,1.4974058296487631,0.0435347288625596
39,TEXAS_PSM_RR00045,TVG11,Hu2012,2254.0,-20.9281,-176.241,25.566890716552734,0.695484416,1.9548071550000001,2.3859376290000003,2.3859376290000003,8.690341136848414,0.364692639,0.427925308,0.24637380392978475,0.427925308,0.059960351,0.072626693,0.008357174,0.375170645,0.055959829,coretop,-1.0,25.566890716552734,23.968690872192383,25.06365966796875,23.41180480677383,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.3859376290000003,2.3859376290000003,,,,,,,,,,,,,,,,0.48870178875000003,0.47718752580000007,0.47718752580000007,0.39765627150000005,0.29824220362500004,include,0.4671554421343224,below,20to30,0.12979789732979996,0.8255966026155149,1.0630755871205815,0.039130675431730495
40,TEXAS_PSM_RR00046,TVG14,Hu2012,2249.0,-20.6854,-176.185,25.710500717163086,0.670808951,2.278757805,2.778947368,2.778947368,8.834094555482027,0.211841502,0.327639013,0.25606991977361704,0.327639013,0.076111359,0.086292001,0.009768064,0.441153732,0.059035831,coretop,-1.0,25.710500717163086,24.10599136352539,25.205230712890625,23.53370392377227,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.778947368,2.778947368,,,,,,,,,,,,,,,,0.56968945125,0.5557894736,0.5557894736,0.4631578946666666,0.347368421,include,0.573826606545305,below,20to30,0.11802691492785104,0.8820210230146361,1.0048041543083026,0.037792828907997324
41,TEXAS_PSM_RR00047,TVG2,Hu2012,2350.0,-19.7418,-175.956,26.173490524291992,0.734538756,2.431120949,2.9574700710000004,2.9574700710000004,9.898725236142129,0.203587729,0.279253872,0.2697163366096034,0.279253872,0.074106652,0.10925325,0.011037103,0.441584276,0.084764846,coretop,-1.0,26.173490524291992,24.179609298706055,25.536672592163086,23.584260517660883,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.9574700710000004,2.9574700710000004,,,,,,,,,,,,,,,,0.60778023725,0.5914940142,0.5914940142,0.49291167850000006,0.36968375887500005,include,0.6125983720828271,below,20to30,0.1610430082564097,0.678301579129225,1.2831622237003761,0.0363480774946163
42,TEXAS_PSM_RR00048,TVG5,Hu2012,1885.0,-22.5338,-176.711,24.600509643554688,0.718434024,2.696104367,3.307098351,3.307098351,8.486052725627388,0.488637783,0.237840415,0.1983385159421698,0.237840415,0.059831068,0.081706236,0.009628297,0.549665628,0.061328356,coretop,-1.0,24.600509643554688,23.87009048461914,24.368114471435547,23.22468800977959,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.307098351,3.307098351,,,,,,,,,,,,,,,,0.67402609175,0.6614196702,0.6614196702,0.5511830585,0.413387293875,include,0.6979827429717895,below,20to30,0.10037472971255967,0.7322705209428568,1.176317059621838,0.04134590564508665
43,TEXAS_PSM_RR00049,TVG6,Hu2012,1868.0,-22.5318,-176.716,24.600509643554688,0.731429918,2.260496064,2.724573298,2.724573298,9.646771086405007,0.331563598,0.297734701,0.33917105783005674,0.297734701,0.086441797,0.13749347,0.014252797,0.380405929,0.083671305,coretop,-1.0,24.600509643554688,23.87009048461914,24.368114471435547,23.22468800977959,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.724573298,2.724573298,,,,,,,,,,,,,,,,0.565124016,0.5449146596000001,0.5449146596000001,0.4540955496666667,0.34057166225,include,0.5609543392201704,below,20to30,0.1802960776136672,0.6286974719599411,1.3654503637007565,0.037938508311137806
44,TEXAS_PSM_RR00050,TVG8,Hu2012,1744.0,-22.2158,-176.607,24.829090118408203,0.685024605,1.880042604,2.251371831,2.251371831,6.579674756057367,0.56035314,0.393540816,0.3877094515437176,0.393540816,0.094135827,0.122392524,0.018601607,0.307591945,0.063737282,coretop,-1.0,24.829090118408203,23.276409149169922,24.323036193847656,22.78925430670398,-30to0,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.251371831,2.251371831,,,,,,,,,,,,,,,,0.470010651,0.45027436620000005,0.45027436620000005,0.37522863850000004,0.281421478875,exclude,0.43870713523825766,below,20to30,0.1716462841208026,0.7691305312079356,1.085642272113449,0.052029195187786814
45,TEXAS_PSM_RR00051,S017,Jia2012,2800.0,20.25,119.5,27.024490356445312,0.726775956,2.983,3.6759999999999997,3.6759999999999997,5.818181818181818,0.09,0.182,0.15281173594132028,0.182,0.05,0.064,0.011,0.635,0.058,coretop,-1.0,27.024490356445312,23.27410888671875,25.938831329345703,22.284255530983874,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.6759999999999997,3.6759999999999997,,,,,,,,,,,,,,,,0.74575,0.7352,0.7352,0.6126666666666666,0.45949999999999996,include,0.777233782129743,below,20to30,0.0836940836940837,0.78125,1.0491803278688525,0.0582010582010582
46,TEXAS_PSM_RR00052,S031,Jia2012,2521.0,10.5,111.0,28.034900665283203,0.735751295,2.9880000000000004,3.6790000000000003,3.6790000000000003,6.363636363636364,0.13,0.176,0.1603888213851762,0.176,0.051,0.07,0.011,0.63,0.061,coretop,-1.0,28.034900665283203,24.022499084472656,27.154781341552734,22.951634756735295,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.6790000000000003,3.6790000000000003,,,,,,,,,,,,,,,,0.7470000000000001,0.7358,0.7358,0.6131666666666667,0.45987500000000003,include,0.781637717121588,below,20to30,0.0882778581765557,0.7285714285714284,1.1290322580645162,0.05445544554455445
47,TEXAS_PSM_RR00053,S052,Jia2012,1609.0,7.25,115.5,28.4342098236084,0.756613757,3.106,3.825,3.825,4.25,0.09,0.152,0.15312131919905772,0.152,0.046,0.068,0.016,0.66,0.059,coretop,-1.0,28.4342098236084,23.248390197753906,27.129735946655273,22.680236496870474,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.825,3.825,,,,,,,,,,,,,,,,0.7765,0.765,0.765,0.6375000000000001,0.478125,include,0.812807881773399,below,20to30,0.08205841446453406,0.676470588235294,1.0967741935483872,0.0808080808080808
48,TEXAS_PSM_RR00054,S072,Jia2012,3447.0,20.65,119.09,26.963699340820312,0.706185567,2.861,3.518,3.518,5.833333333333334,0.22,0.204,0.17462311557788945,0.204,0.057,0.07,0.012,0.602,0.055,coretop,-1.0,26.963699340820312,22.759109497070312,25.685937881469727,21.94049160694459,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.518,3.518,,,,,,,,,,,,,,,,0.71525,0.7036,0.7036,0.5863333333333333,0.43975,include,0.7468982630272953,below,20to30,0.0837138508371385,0.8142857142857143,1.0144927536231885,0.057416267942583726
49,TEXAS_PSM_RR00055,S098,Jia2012,4182.0,19.31,119.88,27.265291213989258,0.727272727,2.986,3.679,3.679,5.416666666666667,0.23,0.181,0.15281173594132028,0.181,0.048,0.065,0.012,0.642,0.051,coretop,-1.0,27.265291213989258,24.074508666992188,26.358722686767578,22.806707322077393,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.679,3.679,,,,,,,,,,,,,,,,0.7465,0.7358,0.7358,0.6131666666666666,0.459875,include,0.7800729040097206,below,20to30,0.07359307359307359,0.7384615384615385,1.0833333333333335,0.06315789473684211
50,TEXAS_PSM_RR00056,S137,Jia2012,3986.0,17.28,118.36,27.55449104309082,0.725274725,2.9429999999999996,3.6279999999999997,3.6279999999999997,7.000000000000001,0.23,0.194,0.15117719950433706,0.194,0.05,0.063,0.009,0.625,0.06,coretop,-1.0,27.55449104309082,23.79979133605957,26.555715560913086,22.57705338290841,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.6279999999999997,3.6279999999999997,,,,,,,,,,,,,,,,0.7357499999999999,0.7255999999999999,0.7255999999999999,0.6046666666666666,0.45349999999999996,include,0.7631257631257632,below,20to30,0.0875912408759124,0.7936507936507937,1.0677966101694916,0.048648648648648644
51,TEXAS_PSM_RR00057,S181,Jia2012,3960.0,17.29,117.84,27.455490112304688,0.743455497,2.976,3.6650000000000005,3.6650000000000005,8.0,0.22,0.18,0.15873015873015875,0.18,0.049,0.072,0.009,0.628,0.061,coretop,-1.0,27.455490112304688,23.817590713500977,26.49526596069336,22.56699288522227,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.6650000000000005,3.6650000000000005,,,,,,,,,,,,,,,,0.744,0.7330000000000001,0.7330000000000001,0.6108333333333335,0.45812500000000006,include,0.7772277227722771,below,20to30,0.08853410740203192,0.6805555555555556,1.2413793103448274,0.044554455445544545
52,TEXAS_PSM_RR00058,S199,Jia2012,3675.0,16.17,118.93,28.23569107055664,0.74,2.971,3.6559999999999997,3.6559999999999997,8.444444444444445,0.11,0.177,0.16666666666666666,0.177,0.052,0.076,0.009,0.622,0.063,coretop,-1.0,28.23569107055664,24.630708694458008,27.34934425354004,23.41524190541871,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.6559999999999997,3.6559999999999997,,,,,,,,,,,,,,,,0.74275,0.7312,0.7312,0.6093333333333333,0.45699999999999996,include,0.7784730913642053,below,20to30,0.09197080291970802,0.6842105263157895,1.2459016393442623,0.04225352112676056
53,TEXAS_PSM_RR00059,SO95-17941,Jia2012,2201.0,21.52,118.48,26.504709243774414,0.710784314,2.8600000000000003,3.513,3.513,7.090909090909092,0.14,0.2,0.18476903870162298,0.2,0.059,0.078,0.011,0.597,0.056,coretop,-1.0,26.504709243774414,21.970409393310547,25.01955223083496,21.35244709837066,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.513,3.513,,,,,,,,,,,,,,,,0.7150000000000001,0.7026,0.7026,0.5855,0.439125,include,0.7490589711417817,below,20to30,0.08575803981623277,0.7564102564102564,1.1142857142857143,0.04867256637168141
54,TEXAS_PSM_RR00060,SO95-17942,Jia2012,329.0,19.33,113.2,26.569910049438477,0.718232044,3.035,3.739,3.739,4.5,0.07,0.169,0.15384615384615383,0.169,0.051,0.063,0.014,0.651,0.053,coretop,-1.0,26.569910049438477,23.490610122680664,25.659589767456055,22.540699492311038,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.739,3.739,,,,,,,,,,,,,,,,0.75875,0.7478,0.7478,0.6231666666666666,0.467375,include,0.7939024390243902,below,20to30,0.0752840909090909,0.8095238095238094,0.9692307692307692,0.07329842931937172
55,TEXAS_PSM_RR00061,SO95-17943,Jia2012,917.0,18.95,117.55,26.999509811401367,0.720930233,2.885,3.543,3.543,5.923076923076923,0.11,0.193,0.18564356435643567,0.193,0.06,0.077,0.013,0.593,0.065,coretop,-1.0,26.999509811401367,23.618209838867188,26.035444259643555,22.401460694399983,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.543,3.543,,,,,,,,,,,,,,,,0.72125,0.7086,0.7086,0.5905,0.442875,include,0.7544529262086513,below,20to30,0.0987841945288754,0.7792207792207791,1.0547945205479452,0.057268722466960346
56,TEXAS_PSM_RR00062,SO95-17944,Jia2012,1219.0,18.66,113.64,26.8599910736084,0.691919192,2.869,3.527,3.527,7.3,0.08,0.197,0.17955112219451372,0.197,0.061,0.073,0.01,0.604,0.054,coretop,-1.0,26.8599910736084,24.190690994262695,26.160511016845703,22.812966431151118,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.527,3.527,,,,,,,,,,,,,,,,0.71725,0.7054,0.7054,0.5878333333333333,0.440875,include,0.7540574282147317,below,20to30,0.08206686930091185,0.8356164383561644,1.028169014084507,0.04608294930875576
57,TEXAS_PSM_RR00063,SO95-17945,Jia2012,2404.0,18.13,113.78,26.97239112854004,0.658031088,2.8770000000000002,3.5380000000000003,3.5380000000000003,7.7777777777777795,0.05,0.193,0.17990074441687345,0.193,0.066,0.07,0.009,0.613,0.048,coretop,-1.0,26.97239112854004,24.36410903930664,26.33238410949707,22.9281690893947,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.5380000000000003,3.5380000000000003,,,,,,,,,,,,,,,,0.7192500000000001,0.7076,0.7076,0.5896666666666667,0.44225000000000003,include,0.7605459057071959,below,20to30,0.07261724659606657,0.9428571428571428,0.9333333333333335,0.04186046511627906
58,TEXAS_PSM_RR00064,SO95-17946,Jia2012,3465.0,18.13,114.25,26.979690551757812,0.712041885,2.8120000000000003,3.4579999999999997,3.4579999999999997,8.11111111111111,0.22,0.217,0.17496807151979565,0.217,0.055,0.073,0.009,0.592,0.054,coretop,-1.0,26.979690551757812,24.33039093017578,26.324893951416016,22.90647529098657,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.4579999999999997,3.4579999999999997,,,,,,,,,,,,,,,,0.7030000000000001,0.6916,0.6916,0.5763333333333333,0.43224999999999997,include,0.7317676143386898,below,20to30,0.08359133126934984,0.7534246575342466,1.140625,0.04285714285714286
59,TEXAS_PSM_RR00065,SO95-17947,Jia2012,3765.0,18.47,116.03,27.0209903717041,0.721238938,2.8309999999999995,3.471,3.471,7.166666666666666,0.07,0.2,0.20099875156054933,0.2,0.063,0.086,0.012,0.575,0.065,coretop,-1.0,27.0209903717041,24.48979949951172,26.35560417175293,23.019540859774605,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.471,3.471,,,,,,,,,,,,,,,,0.7077499999999999,0.6942,0.6942,0.5785,0.433875,include,0.7419354838709677,below,20to30,0.10156250000000001,0.7325581395348838,1.1466666666666667,0.048582995951417005
60,TEXAS_PSM_RR00066,SO95-17948,Jia2012,2841.0,16.71,114.9,27.439199447631836,0.707692308,2.8200000000000003,3.4659999999999997,3.4659999999999997,6.636363636363637,0.25,0.213,0.17916137229987295,0.213,0.057,0.073,0.011,0.592,0.054,coretop,-1.0,27.439199447631836,24.53049087524414,26.743955612182617,23.122233612084838,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.4659999999999997,3.4659999999999997,,,,,,,,,,,,,,,,0.7050000000000001,0.6931999999999999,0.6931999999999999,0.5776666666666667,0.43324999999999997,include,0.7354037267080745,below,20to30,0.08359133126934984,0.7808219178082193,1.0735294117647058,0.0514018691588785
61,TEXAS_PSM_RR00067,SO95-17949,Jia2012,2195.0,17.35,115.17,27.194608688354492,0.711711712,2.803,3.4359999999999995,3.4359999999999995,7.909090909090909,0.15,0.203,0.20377358490566042,0.203,0.064,0.087,0.011,0.573,0.06,coretop,-1.0,27.194608688354492,24.681100845336914,26.600587844848633,23.13145083079744,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.4359999999999995,3.4359999999999995,,,,,,,,,,,,,,,,0.70075,0.6871999999999999,0.6871999999999999,0.5726666666666665,0.42949999999999994,include,0.73840206185567,below,20to30,0.0947867298578199,0.7356321839080461,1.16,0.04417670682730923
62,TEXAS_PSM_RR00068,SO95-17950,Jia2012,1868.0,16.09,112.9,27.44670867919922,0.714285714,2.865,3.515,3.515,7.727272727272728,0.08,0.193,0.19554455445544558,0.193,0.062,0.085,0.011,0.591,0.059,coretop,-1.0,27.44670867919922,22.684490203857422,26.058290481567383,22.021109023894194,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.515,3.515,,,,,,,,,,,,,,,,0.71625,0.7030000000000001,0.7030000000000001,0.5858333333333333,0.439375,include,0.7538265306122448,below,20to30,0.09076923076923078,0.7294117647058823,1.1643835616438358,0.04526748971193415
63,TEXAS_PSM_RR00069,SO95-17951,Jia2012,2340.0,16.29,113.41,27.39171028137207,0.704663212,2.9370000000000003,3.611,3.611,7.7,0.09,0.183,0.17603911980440098,0.183,0.057,0.077,0.01,0.625,0.049,coretop,-1.0,27.39171028137207,23.4165096282959,26.314441680908203,22.43574121352311,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.611,3.611,,,,,,,,,,,,,,,,0.7342500000000001,0.7222000000000001,0.7222000000000001,0.6018333333333333,0.451375,include,0.7735148514851484,below,20to30,0.07270029673590504,0.7402597402597403,1.1492537313432836,0.04524886877828054
64,TEXAS_PSM_RR00070,SO95-17952,Jia2012,2864.0,16.67,114.47,27.392709732055664,0.707317073,2.81,3.451,3.451,7.8,0.11,0.212,0.1875792141951838,0.212,0.06,0.078,0.01,0.584,0.057,coretop,-1.0,27.392709732055664,24.476409912109375,26.691965103149414,23.101556124818096,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.451,3.451,,,,,,,,,,,,,,,,0.7025,0.6902,0.6902,0.5751666666666667,0.431375,include,0.7336683417085428,below,20to30,0.08892355694227769,0.7692307692307692,1.1142857142857143,0.04424778761061947
65,TEXAS_PSM_RR00071,SO95-17954,Jia2012,1517.0,14.8,111.53,27.555709838867188,0.708133971,2.829,3.473,3.473,6.5,0.1,0.205,0.189937106918239,0.205,0.061,0.078,0.012,0.586,0.058,coretop,-1.0,27.555709838867188,24.630189895629883,26.8405818939209,22.977792671488892,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.473,3.473,,,,,,,,,,,,,,,,0.70725,0.6946,0.6946,0.5788333333333333,0.434125,include,0.740834386852086,below,20to30,0.09006211180124224,0.782051282051282,1.0684931506849316,0.05240174672489083
66,TEXAS_PSM_RR00072,SO95-17955,Jia2012,2404.0,14.12,112.18,27.63620948791504,0.704081633,2.866,3.523,3.523,7.5,0.14,0.201,0.17875000000000002,0.201,0.058,0.075,0.01,0.604,0.053,coretop,-1.0,27.63620948791504,23.284709930419922,26.459205627441406,22.29851482962127,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.523,3.523,,,,,,,,,,,,,,,,0.7165,0.7046,0.7046,0.5871666666666667,0.440375,include,0.7503105590062112,below,20to30,0.0806697108066971,0.7733333333333334,1.102941176470588,0.045871559633027525
67,TEXAS_PSM_RR00073,SO95-17956,Jia2012,3387.0,13.85,112.59,27.70771026611328,0.712962963,2.782,3.4119999999999995,3.4119999999999995,8.5,0.25,0.213,0.19949174078780182,0.213,0.062,0.085,0.01,0.571,0.059,coretop,-1.0,27.70771026611328,23.689390182495117,26.69761848449707,22.58205891372514,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.4119999999999995,3.4119999999999995,,,,,,,,,,,,,,,,0.6955,0.6823999999999999,0.6823999999999999,0.5686666666666665,0.42649999999999993,include,0.7283163265306123,below,20to30,0.09365079365079367,0.7294117647058823,1.1805555555555558,0.04132231404958677
68,TEXAS_PSM_RR00074,SO95-17957,Jia2012,2197.0,10.9,115.3,28.76119041442871,0.730392157,2.792,3.43,3.43,8.777777777777779,0.06,0.218,0.1830985915492958,0.218,0.055,0.079,0.009,0.577,0.061,coretop,-1.0,28.76119041442871,23.704099655151367,27.656972885131836,23.088579838686265,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.43,3.43,,,,,,,,,,,,,,,,0.698,0.686,0.686,0.5716666666666667,0.42875,include,0.7257861635220126,below,20to30,0.0956112852664577,0.6962025316455697,1.234375,0.040540540540540536
